produto_id,descricao_produto,codigo_produto,codigo_barra,ncm_original,cest_original,classificacao_id,ncm_classificado,cest_classificado,confianca_consolidada,justificativa,consultas_agentes,tempo_processamento_ms,sistema
2001,VULT CR REPAR FAC CUIDADO FAC 100G,000000000006020850,7899852020204,33049910,,653,99999999,,0.1,Produto analisado: VULT CR REPAR FAC CUIDADO FAC 100G. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,18,unified_sqlite_complete
6190,VULT CR ANTIS FAC CUIDADO FAC 100G,000000000006020851,7899852020211,33049910,,654,99999999,,0.1,Produto analisado: VULT CR ANTIS FAC CUIDADO FAC 100G. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,20,unified_sqlite_complete
10372,VULT CORRETIVO LIQUIDO NANO HD COR V350,000000000006020284,7899852019871,33042010,,655,99999999,,0.1,Produto analisado: VULT CORRETIVO LIQUIDO NANO HD COR V350. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,18,unified_sqlite_complete
10369,VULT CORRETIVO LIQUIDO NANO HD COR V260,000000000006020273,7899852019147,33042010,,656,99999999,,0.1,Produto analisado: VULT CORRETIVO LIQUIDO NANO HD COR V260. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,19,unified_sqlite_complete
10368,VULT CORRETIVO LIQUIDO NANO HD COR V240,000000000006020272,7899852019130,33042010,,657,99999999,,0.1,Produto analisado: VULT CORRETIVO LIQUIDO NANO HD COR V240. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,19,unified_sqlite_complete
10367,VULT CORRETIVO LIQUIDO NANO HD COR V190,000000000006020271,7899852019123,33042010,,658,99999999,,0.1,Produto analisado: VULT CORRETIVO LIQUIDO NANO HD COR V190. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,19,unified_sqlite_complete
10370,VULT CORRETIVO LIQUIDO NANO HD COR V120,000000000006020276,7899852019192,33042010,,659,99999999,,0.1,Produto analisado: VULT CORRETIVO LIQUIDO NANO HD COR V120. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,19,unified_sqlite_complete
10375,VULT BATOM LÍQUIDO NANO HD COR VERMELHO,000000000006020288,7899852020778,33041000,,660,99999999,,0.1,Produto analisado: VULT BATOM LÍQUIDO NANO HD COR VERMELHO. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,19,unified_sqlite_complete
14759,VULT BATOM LIQUIDO NANO HD COR VERMELHO,000000000006020288,7899852020778,33041000,,661,99999999,,0.1,Produto analisado: VULT BATOM LIQUIDO NANO HD COR VERMELHO. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,18,unified_sqlite_complete
7041,VULT BATOM LÍQUIDO NANO HD COR MALVA,000000000006020291,7899852018409,33041000,,662,99999999,,0.1,Produto analisado: VULT BATOM LÍQUIDO NANO HD COR MALVA. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,19,unified_sqlite_complete
14760,VULT BATOM LIQUIDO NANO HD COR MALVA,000000000006020291,7899852018409,33041000,,663,99999999,,0.1,Produto analisado: VULT BATOM LIQUIDO NANO HD COR MALVA. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,19,unified_sqlite_complete
6568,VULT BATOM LÍQUIDO NANO HD COR CASTANHO,000000000006020294,7899852020808,33041000,,664,99999999,,0.1,Produto analisado: VULT BATOM LÍQUIDO NANO HD COR CASTANHO. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,19,unified_sqlite_complete
10377,VULT BATOM LÍQUIDO NANO HD COR CASTANHO,000000000006020293,7899852020761,33041000,,665,99999999,,0.1,Produto analisado: VULT BATOM LÍQUIDO NANO HD COR CASTANHO. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,18,unified_sqlite_complete
14763,VULT BATOM LIQUIDO NANO HD COR CASTANHO,000000000006020294,7899852020808,33041000,,666,99999999,,0.1,Produto analisado: VULT BATOM LIQUIDO NANO HD COR CASTANHO. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,18,unified_sqlite_complete
14762,VULT BATOM LIQUIDO NANO HD COR CASTANHO,000000000006020293,7899852020761,33041000,,667,99999999,,0.1,Produto analisado: VULT BATOM LIQUIDO NANO HD COR CASTANHO. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,19,unified_sqlite_complete
10376,VULT BATOM LÍQUIDO NANO HD COR BORDÔ,000000000006020292,7899852020815,33041000,,668,99999999,,0.1,Produto analisado: VULT BATOM LÍQUIDO NANO HD COR BORDÔ. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,23,unified_sqlite_complete
14761,VULT BATOM LIQUIDO NANO HD COR BORDO,000000000006020292,7899852020815,33041000,,669,99999999,,0.1,Produto analisado: VULT BATOM LIQUIDO NANO HD COR BORDO. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,18,unified_sqlite_complete
10378,VULT BATOM LÍQUIDO NANO HD COR AMÊNDOA,000000000006020295,7899852020785,33041000,,670,99999999,,0.1,Produto analisado: VULT BATOM LÍQUIDO NANO HD COR AMÊNDOA. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,19,unified_sqlite_complete
14764,VULT BATOM LIQUIDO NANO HD COR AMENDOA,000000000006020295,7899852020785,33041000,,671,99999999,,0.1,Produto analisado: VULT BATOM LIQUIDO NANO HD COR AMENDOA. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,19,unified_sqlite_complete
10366,VULT BASE LIQ NANO HD V360 26ML,000000000006020270,7899852019307,33049990,,672,30049099,13.001.00,0.95,Produto analisado: VULT BASE LIQ NANO HD V360 26ML. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 2,2,4,unified_sqlite_complete
10356,VULT BASE LIQ NANO HD V350 26ML,000000000006020179,7899852019314,33049990,,673,30049099,13.001.00,0.95,Produto analisado: VULT BASE LIQ NANO HD V350 26ML. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 2,2,5,unified_sqlite_complete
10355,VULT BASE LIQ NANO HD V310 26ML,000000000006020177,7899852019338,33049990,,674,30049099,13.001.00,0.95,Produto analisado: VULT BASE LIQ NANO HD V310 26ML. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 2,2,3,unified_sqlite_complete
6555,VULT BASE LIQ NANO HD V280 26ML,000000000006020176,7899852019345,33049990,,675,30049099,13.001.00,0.95,Produto analisado: VULT BASE LIQ NANO HD V280 26ML. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 2,2,6,unified_sqlite_complete
10371,VULT BASE LIQ NANO HD V260 26ML,000000000006020281,7899852019369,33049990,,676,30049099,13.001.00,0.95,Produto analisado: VULT BASE LIQ NANO HD V260 26ML. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 2,2,4,unified_sqlite_complete
1953,VULT BASE LIQ NANO HD V250 26ML,000000000006020280,7899852019376,33049990,,677,30049099,13.001.00,0.95,Produto analisado: VULT BASE LIQ NANO HD V250 26ML. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 2,2,4,unified_sqlite_complete
5080,VULT BASE LIQ NANO HD V240 26ML,000000000006020279,7899852019383,33049990,,678,30049099,13.001.00,0.95,Produto analisado: VULT BASE LIQ NANO HD V240 26ML. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 2,2,2,unified_sqlite_complete
3430,VULT BASE LIQ NANO HD V230 26ML,000000000006020278,7899852019390,33049990,,679,30049099,13.001.00,0.95,Produto analisado: VULT BASE LIQ NANO HD V230 26ML. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 2,2,3,unified_sqlite_complete
10354,VULT BASE LIQ NANO HD V130 26ML,000000000006020172,7899852019062,33049990,,680,30049099,13.001.00,0.95,Produto analisado: VULT BASE LIQ NANO HD V130 26ML. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 2,2,4,unified_sqlite_complete
7036,VULT BASE LIQ NANO HD V110 26ML,000000000006020171,7899852019079,33049990,,681,30049099,13.001.00,0.95,Produto analisado: VULT BASE LIQ NANO HD V110 26ML. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 2,2,4,unified_sqlite_complete
10667,VULT BAS LIQ MAT HIDRALURONIC Q075 26ML,000000000006018866,7899852016016,33049990,,682,30049099,13.001.00,0.98,Produto analisado: VULT BAS LIQ MAT HIDRALURONIC Q075 26ML. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,15,unified_sqlite_complete
5598,VULT BAS LIQ MAT HIDRALURONIC Q060 26ML,000000000006018865,7899852016009,33049990,,683,30049099,13.001.00,0.98,Produto analisado: VULT BAS LIQ MAT HIDRALURONIC Q060 26ML. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,14,unified_sqlite_complete
10166,VULT BAS LIQ MAT HIDRALURONIC Q040 26ML,000000000006018863,7899852015989,33049990,,684,30049099,13.001.00,0.98,Produto analisado: VULT BAS LIQ MAT HIDRALURONIC Q040 26ML. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,15,unified_sqlite_complete
10163,VULT BAS LIQ MAT HIDRALURONIC Q015 26ML,000000000006018860,7899852015958,33049990,,685,30049099,13.001.00,0.98,Produto analisado: VULT BAS LIQ MAT HIDRALURONIC Q015 26ML. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,16,unified_sqlite_complete
4366,VULT BAS LIQ MAT HIDRALURONIC N090 26ML,000000000006018867,7899852016023,33049990,,686,30049099,13.001.00,0.98,Produto analisado: VULT BAS LIQ MAT HIDRALURONIC N090 26ML. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,15,unified_sqlite_complete
10165,VULT BAS LIQ MAT HIDRALURONIC N030 26ML,000000000006018862,7899852015972,33049990,,687,30049099,13.001.00,0.98,Produto analisado: VULT BAS LIQ MAT HIDRALURONIC N030 26ML. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,19,unified_sqlite_complete
10164,VULT BAS LIQ MAT HIDRALURONIC N020 26ML,000000000006018861,7899852015965,33049990,,688,30049099,13.001.00,0.98,Produto analisado: VULT BAS LIQ MAT HIDRALURONIC N020 26ML. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,16,unified_sqlite_complete
10169,VULT BAS LIQ MAT HIDRALURONIC N005 26ML,000000000006018901,7899852015941,33049990,,689,30049099,13.001.00,0.98,Produto analisado: VULT BAS LIQ MAT HIDRALURONIC N005 26ML. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,16,unified_sqlite_complete
10167,VULT BAS LIQ MAT HIDRALURONIC F050 26ML,000000000006018864,7899852015996,33049990,,690,30049099,13.001.00,0.98,Produto analisado: VULT BAS LIQ MAT HIDRALURONIC F050 26ML. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,16,unified_sqlite_complete
9839,VOXX PRO BCAA 2400 CAPS PT C/ 102,000000000006015406,7897947612990,21069030,,691,30049099,13.001.00,0.98,Produto analisado: VOXX PRO BCAA 2400 CAPS PT C/ 102. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,16,unified_sqlite_complete
18990,VOXX PRO BCAA 2400 CAPS PT C/ 102,6015406,7897947612990,21069030,,692,30049099,13.001.00,0.98,Produto analisado: VOXX PRO BCAA 2400 CAPS PT C/ 102. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,17,unified_sqlite_complete
18991,VOXX CAFFEINE CAPS PT C/ 102,6015407,7897947612976,21069030,,693,30049099,13.001.00,0.95,Produto analisado: VOXX CAFFEINE CAPS PT C/ 102. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 2,2,3,unified_sqlite_complete
10912,VOXX CAFFEINE CAPS PT C/ 102,000000000006015407,7897947612976,21069030,,694,30049099,13.001.00,0.95,Produto analisado: VOXX CAFFEINE CAPS PT C/ 102. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 2,2,4,unified_sqlite_complete
12144,VONFLUX 450MG+50MG C 30 CPR REV,000000000004011476,7891158104183,30049079,1300401,695,30049099,13.001.00,0.98,Produto analisado: VONFLUX 450MG+50MG C 30 CPR REV. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,17,unified_sqlite_complete
8471,VONAU FLASH MENTA 4MG CP 10,000000000004011576,7896112401599,30049069,1300401,696,30049099,13.001.00,0.98,Produto analisado: VONAU FLASH MENTA 4MG CP 10. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,15,unified_sqlite_complete
512,VONAU FLASH 8MG CX C/10CP (BLB),000000000004005685,7896241296400,30049069,1300401,697,30049099,13.001.00,0.98,Produto analisado: VONAU FLASH 8MG CX C/10CP (BLB). NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,16,unified_sqlite_complete
6298,VONAU FLASH 8MG C/10CP (BLB),000000000004005685,7896241296400,30049069,1300401,698,30049099,13.001.00,0.98,Produto analisado: VONAU FLASH 8MG C/10CP (BLB). NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,16,unified_sqlite_complete
468,VONAU FLASH 4MG CX C/10CP (BLB),000000000004004972,7896241296523,30049069,1300401,699,30049099,13.001.00,0.98,Produto analisado: VONAU FLASH 4MG CX C/10CP (BLB). NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,16,unified_sqlite_complete
13876,VONAU FLASH 4MG CX C/10CP (BLB),000000000004011576,7896112401599,30049069,1300401,700,30049099,13.001.00,0.98,Produto analisado: VONAU FLASH 4MG CX C/10CP (BLB). NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,15,unified_sqlite_complete
6291,VONAU FLASH 4MG 10CP,000000000004004972,7896241296523,30049069,1300401,701,30049099,13.001.00,0.98,Produto analisado: VONAU FLASH 4MG 10CP. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,16,unified_sqlite_complete
15809,VONAU FLASH 4MG 10CP,4004972,7896241296523,30049069,1300401,702,30049099,13.001.00,0.98,Produto analisado: VONAU FLASH 4MG 10CP. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,16,unified_sqlite_complete
15815,VOMISTOP 10ML,4005099,7896862940041,30039012,1300401,703,30049099,13.001.00,0.98,Produto analisado: VOMISTOP 10ML. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,19,unified_sqlite_complete
4745,VOMISTOP 10ML,000000000004005099,7896862940041,30049041,1300401,704,30049099,13.001.00,0.98,Produto analisado: VOMISTOP 10ML. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,16,unified_sqlite_complete
7213,VOLTAREN SR 75MG C/20COMP,000000000004000578,7896261000025,30049037,1300401,705,30049099,13.001.00,0.98,Produto analisado: VOLTAREN SR 75MG C/20COMP. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,16,unified_sqlite_complete
74,VOLTAREN RETARD 100MG C/10CP,000000000004000577,7896261000261,30049037,1300401,706,30049099,13.001.00,0.98,Produto analisado: VOLTAREN RETARD 100MG C/10CP. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,15,unified_sqlite_complete
15018,VOLTAREN RETARD 100MG C/10CP,4000577,7896261000261,30049037,1300401,707,30049099,13.001.00,0.98,Produto analisado: VOLTAREN RETARD 100MG C/10CP. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,16,unified_sqlite_complete
7783,VOLTAREN 75MG C/5APX3ML (NVT),000000000004005295,7896261000797,30049037,1300401,708,30049099,13.001.00,0.98,Produto analisado: VOLTAREN 75MG C/5APX3ML (NVT). NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,17,unified_sqlite_complete
8752,VOLTAREN 20 COMPRIMIDO 50MG,000000000004013865,7896261021051,30049037,1300401,709,30049099,13.001.00,0.98,Produto analisado: VOLTAREN 20 COMPRIMIDO 50MG. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,20,unified_sqlite_complete
5416,VOLIG 8MG 10COMP,000000000004014546,7896004774947,30049069,1300401,710,30049099,13.001.00,0.98,Produto analisado: VOLIG 8MG 10COMP. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,17,unified_sqlite_complete
799,VOLIG 4MG 10 CP LEGRAND,000000000004015049,7896004774909,30049069,1300401,711,30049099,13.001.00,0.98,Produto analisado: VOLIG 4MG 10 CP LEGRAND. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,18,unified_sqlite_complete
11392,VODOL PREVENT RELAXANTE PO X 100G,000000000004002609,7896006207276,33049100,,712,99999999,,0.1,Produto analisado: VODOL PREVENT RELAXANTE PO X 100G. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,20,unified_sqlite_complete
15550,VODOL PREVENT RELAXANTE PO X 100G,4002609,7896006207276,33049100,,713,99999999,,0.1,Produto analisado: VODOL PREVENT RELAXANTE PO X 100G. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,21,unified_sqlite_complete
330,VODOL PREVENT FRASCO 100 G,000000000004002607,7896006204657,33072090,,714,30049099,13.001.00,0.98,Produto analisado: VODOL PREVENT FRASCO 100 G. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,27,unified_sqlite_complete
129,VODOL MICONAZOL SPRAY 60ML,000000000004000888,7896006224181,30049066,1300401,715,30049099,13.001.00,0.98,Produto analisado: VODOL MICONAZOL SPRAY 60ML. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,14,unified_sqlite_complete
15133,VODOL MICONAZOL CREME C/28G,4000886,7896006292005,30049066,1300401,716,30049099,13.001.00,0.98,Produto analisado: VODOL MICONAZOL CREME C/28G. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,26,unified_sqlite_complete
3679,VODOL MICONAZOL CREME C/28G,000000000004000886,7896006292005,30049066,1300401,717,30049099,13.001.00,0.98,Produto analisado: VODOL MICONAZOL CREME C/28G. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,26,unified_sqlite_complete
6795,VITERGYL C GTS FRASCO 20ML,000000000004001172,7898495608435,30045090,,718,30049099,13.001.00,0.98,Produto analisado: VITERGYL C GTS FRASCO 20ML. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,16,unified_sqlite_complete
8743,VITERGYL C 2G EFERV. 10 COMP.,000000000004013761,7898158694096,30045090,,719,30049099,13.001.00,0.98,Produto analisado: VITERGYL C 2G EFERV. 10 COMP.. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,16,unified_sqlite_complete
15686,VITERGYL C 1G C/10CP CIFARMA,4003920,7898495608381,30045090,,720,99999999,,0.1,Produto analisado: VITERGYL C 1G C/10CP CIFARMA. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,20,unified_sqlite_complete
6284,VITERGYL C 1G C/10CP CIFARMA,000000000004003920,7898495608381,21069030,,721,99999999,,0.1,Produto analisado: VITERGYL C 1G C/10CP CIFARMA. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,21,unified_sqlite_complete
13536,VITERGYL 200MG FR C/20ML (CIF),000000000004001172,7898495608435,30045090,,722,30049099,13.001.00,0.98,Produto analisado: VITERGYL 200MG FR C/20ML (CIF). NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,16,unified_sqlite_complete
3781,VITERGYL 1G CX C/10CP (CIF),000000000004003920,7898495608381,21069030,,723,99999999,,0.1,Produto analisado: VITERGYL 1G CX C/10CP (CIF). NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,18,unified_sqlite_complete
8245,VITERGAN ZINCO PL C 30 COMP,000000000004009492,7896226102801,30039019,1300401,724,30049099,13.001.00,0.98,Produto analisado: VITERGAN ZINCO PL C 30 COMP. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,16,unified_sqlite_complete
11848,VITERGAN ZINCO C 30 COMP,000000000004009473,7896226102603,30039019,1300401,725,30049099,13.001.00,0.98,Produto analisado: VITERGAN ZINCO C 30 COMP. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,16,unified_sqlite_complete
8392,VITERGAN MASTER C 30 COMPR,000000000004010695,7896226102832,30045090,,726,30049099,13.001.00,0.95,Produto analisado: VITERGAN MASTER C 30 COMPR. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 2,2,5,unified_sqlite_complete
15858,VITER C EFERVESCENTE 1G C/10CP (NTF),4005294,7899470800240,30045090,,727,99999999,,0.1,Produto analisado: VITER C EFERVESCENTE 1G C/10CP (NTF). NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,20,unified_sqlite_complete
7782,VITER C EFERVESCENTE 1G C/10CP (NTF),000000000004005294,7899470800240,30045090,,728,99999999,,0.1,Produto analisado: VITER C EFERVESCENTE 1G C/10CP (NTF). NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,18,unified_sqlite_complete
2709,VITER C 500MG C/20CP (NTF),000000000004005292,7898133136481,30045090,,729,30049099,13.001.00,0.98,Produto analisado: VITER C 500MG C/20CP (NTF). NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,15,unified_sqlite_complete
808,VITER C + ZINCO 10CP,000000000004015656,7899470800325,21069030,,730,99999999,,0.1,Produto analisado: VITER C + ZINCO 10CP. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,21,unified_sqlite_complete
13986,VITER C - ZINCO 10CP,000000000004015656,7899470800325,21069030,,731,99999999,,0.1,Produto analisado: VITER C - ZINCO 10CP. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,18,unified_sqlite_complete
8563,VITE 400UI 30CPS,000000000004012227,7894164005994,21069030,,732,30049099,13.001.00,0.98,Produto analisado: VITE 400UI 30CPS. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,25,unified_sqlite_complete
13915,VITE 4.000UI CX 30CAPS (AIR),000000000004012227,7894164005994,21069030,,733,30049099,13.001.00,0.98,Produto analisado: VITE 4.000UI CX 30CAPS (AIR). NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,20,unified_sqlite_complete
